8, 0.700159, 55611, 307637, 22.2342, 3.97177, -1, -1
9, 0.382139, 55611, 307637, 22.2384, 3.97012, -1, -1
6, 0.171024, 55611, 307637, 22.2384, 3.97012, -1, -1
7, 2.63584, 55602, 307581, 22.2384, 3.97022, -1, -1
8, 0.721313, 55602, 307581, 22.2384, 3.96991, -1, -1
9, 0.348563, 55602, 307581, 22.2423, 3.9683, -1, -1
6, 0.132362, 55602, 307581, 22.2423, 3.9683, -1, -1
7, 2.42053, 55593, 307527, 22.2423, 3.96839, -1, -1
8, 0.805175, 55593, 307525, 22.2423, 3.96805, -1, -1
9, 0.43962, 55593, 307525, 22.244, 3.96657, -1, -1
6, 0.183288, 55593, 307525, 22.244, 3.96657, -1, -1
7, 2.43216, 55588, 307492, 22.244, 3.96664, -1, -1
8, 0.754845, 55588, 307491, 22.244, 3.96633, -1, -1
9, 0.370964, 55588, 307491, 22.2468, 3.9649, -1, -1
6, 0.136626, 55688, 308007, 22.2468, 3.96723, -1, -1
7, 3.06976, 55602, 307572, 22.2468, 3.96512, -1, -1
8, 0.721029, 55602, 307573, 22.2468, 3.96426, -1, -1
9, 0.373355, 55602, 307573, 22.2493, 3.96189, -1, -1
6, 0.137101, 55634, 307723, 22.2493, 3.96233, -1, -1
7, 2.53698, 55591, 307513, 22.2493, 3.96213, -1, -1
8, 0.780378, 55591, 307509, 22.2493, 3.96159, -1, -1
9, 0.35968, 55591, 307509, 22.2838, 3.9597, -1, -1
6, 0.138476, 56450, 312177, 22.2838, 3.98101, -1, -1
7, 3.28008, 55850, 309049, 22.2838, 3.96282, -1, -1
8, 0.781725, 55850, 308989, 22.2838, 3.95584, -1, -1
9, 0.571899, 55850, 308989, 20.3323, 3.94901, -1, -1
6, 0.215875, 56045, 309938, 20.3323, 3.95266, -1, -1
7, 3.06632, 55790, 308641, 20.3323, 3.94983, -1, -1
8, 0.708128, 55790, 308623, 20.3323, 3.94835, -1, -1
9, 0.387497, 55790, 308623, 19.6877, 3.94449, -1, -1
6, 0.135919, 55980, 309548, 19.6877, 3.94824, -1, -1
7, 2.7496, 55786, 308594, 19.6877, 3.94493, -1, -1
8, 0.83859, 55786, 308596, 19.6877, 3.94422, -1, -1
9, 0.568461, 55786, 308596, 19.6547, 3.94173, -1, -1
6, 0.216929, 56654, 313172, 34.0697, 3.96496, -1, -1
7, 2.72549, 55969, 309677, 16.4593, 3.94336, -1, -1
8, 0.724745, 55969, 309626, 13.6562, 3.93928, -1, -1
9, 0.405584, 55969, 309626, 13.6125, 3.93418, -1, -1
6, 0.176715, 56349, 311536, 31.9898, 3.94463, -1, -1
7, 2.68171, 55973, 309663, 15.1524, 3.93545, -1, -1
8, 0.725355, 55973, 309647, 13.6125, 3.9341, -1, -1
9, 0.39455, 55973, 309647, 12.2752, 3.93037, -1, -1
6, 0.134246, 56283, 311196, 33.4479, 3.9377, -1, -1
7, 2.71327, 55961, 309569, 23.1258, 3.93214, -1, -1
8, 0.742508, 55961, 309552, 21.7233, 3.931, -1, -1
9, 0.404804, 55961, 309552, 18.6039, 3.92728, -1, -1
6, 0.165522, 58374, 322393, 31.0133, 3.96258, -1, -1
7, 3.02073, 56731, 313982, 18.2634, 3.93474, -1, -1
8, 0.804545, 56731, 313954, 18.2634, 3.93122, -1, -1
9, 0.441248, 56731, 313954, 9.09913, 3.9215, -1, -1
7, 3.29077, 56510, 312725, 8.15167, 3.92202, -1, -1
4, 86.947, 56510, 312725, 8.15167, 3.92202, -1, -1
5, 0.192352, 1209, 4363, 7.68374, 3.9223, -1, -1
-1, 92.3255, 1209, 4363, 7.68374, 3.9223, 0, 171
